X,CH1,
Second,Volt,
4.0000000e-06,1.52000e+00,
4.0999998e-06,1.32000e+00,
4.1999997e-06,1.28000e+00,
4.2999995e-06,1.12000e+00,
4.3999999e-06,1.12000e+00,
4.4999997e-06,8.80000e-01,
4.5999996e-06,8.80000e-01,
4.6999999e-06,7.20000e-01,
4.7999997e-06,7.20000e-01,
4.8999996e-06,4.80000e-01,
4.9999999e-06,4.80000e-01,
5.0999997e-06,3.20000e-01,
5.1999996e-06,3.20000e-01,
5.2999999e-06,2.00000e-01,
5.3999997e-06,2.00000e-01,
5.4999996e-06,1.20000e-01,
5.5999999e-06,1.20000e-01,
5.6999997e-06,4.00000e-02,
5.7999996e-06,4.00000e-02,
5.8999995e-06,8.00000e-02,
5.9999998e-06,8.00000e-02,
6.0999996e-06,-4.00000e-02,
6.1999995e-06,0.00000e+00,
6.2999998e-06,1.20000e-01,
6.3999996e-06,8.00000e-02,
6.4999995e-06,-4.00000e-02,
6.5999998e-06,0.00000e+00,
6.6999996e-06,8.00000e-02,
6.7999995e-06,-4.00000e-02,
6.8999998e-06,4.00000e-02,
6.9999996e-06,4.00000e-02,
7.0999995e-06,-4.00000e-02,
7.1999998e-06,-4.00000e-02,
7.2999997e-06,4.00000e-02,
7.3999995e-06,4.00000e-02,
7.4999994e-06,-4.00000e-02,
7.5999997e-06,0.00000e+00,
7.6999995e-06,4.00000e-02,
7.7999994e-06,0.00000e+00,
7.8999992e-06,1.20000e-01,
8.0000000e-06,1.20000e-01,
8.0999998e-06,2.40000e-01,
8.1999997e-06,2.80000e-01,
8.2999995e-06,4.80000e-01,
8.3999994e-06,4.80000e-01,
8.4999992e-06,6.80000e-01,
8.5999991e-06,7.20000e-01,
8.6999999e-06,8.80000e-01,
8.7999997e-06,8.80000e-01,
8.8999996e-06,1.08000e+00,
8.9999994e-06,1.08000e+00,
9.0999993e-06,1.28000e+00,
9.1999991e-06,1.28000e+00,
9.2999999e-06,1.40000e+00,
9.3999997e-06,1.44000e+00,
9.4999996e-06,1.52000e+00,
9.5999994e-06,1.52000e+00,
9.6999993e-06,1.60000e+00,
9.7999991e-06,1.56000e+00,
9.8999990e-06,1.68000e+00,
9.9999997e-06,1.68000e+00,
1.0100000e-05,1.56000e+00,
1.0199999e-05,1.60000e+00,
1.0299999e-05,1.72000e+00,
1.0399999e-05,1.68000e+00,
1.0499999e-05,1.60000e+00,
1.0600000e-05,1.68000e+00,
1.0700000e-05,1.72000e+00,
1.0799999e-05,1.60000e+00,
1.0899999e-05,1.72000e+00,
1.0999999e-05,1.72000e+00,
1.1099999e-05,1.60000e+00,
1.1200000e-05,1.60000e+00,
1.1300000e-05,1.68000e+00,
1.1399999e-05,1.68000e+00,
1.1499999e-05,1.64000e+00,
1.1599999e-05,1.64000e+00,
1.1699999e-05,1.68000e+00,
1.1799999e-05,1.68000e+00,
1.1900000e-05,1.52000e+00,
1.2000000e-05,1.52000e+00,
1.2099999e-05,1.28000e+00,
1.2199999e-05,1.28000e+00,
1.2299999e-05,1.08000e+00,
1.2399999e-05,1.08000e+00,
1.2500000e-05,8.80000e-01,
1.2600000e-05,8.80000e-01,
1.2699999e-05,7.20000e-01,
1.2799999e-05,7.20000e-01,
1.2899999e-05,4.80000e-01,
1.2999999e-05,4.80000e-01,
1.3099999e-05,3.20000e-01,
1.3200000e-05,3.20000e-01,
1.3299999e-05,2.00000e-01,
1.3399999e-05,2.40000e-01,
1.3499999e-05,1.20000e-01,
1.3599999e-05,1.20000e-01,
1.3699999e-05,4.00000e-02,
1.3800000e-05,4.00000e-02,
1.3899999e-05,8.00000e-02,
1.3999999e-05,8.00000e-02,
1.4099999e-05,-4.00000e-02,
1.4199999e-05,-4.00000e-02,
1.4299999e-05,1.20000e-01,
1.4400000e-05,8.00000e-02,
1.4499999e-05,-4.00000e-02,
1.4599999e-05,8.00000e-02,
1.4699999e-05,0.00000e+00,
1.4799999e-05,-4.00000e-02,
1.4899999e-05,4.00000e-02,
1.4999999e-05,8.00000e-02,
1.5099999e-05,-4.00000e-02,
1.5199999e-05,-4.00000e-02,
1.5299998e-05,4.00000e-02,
1.5399999e-05,8.00000e-02,
1.5500000e-05,-4.00000e-02,
1.5599999e-05,-4.00000e-02,
1.5699999e-05,4.00000e-02,
1.5799998e-05,4.00000e-02,
1.5899999e-05,0.00000e+00,
1.6000000e-05,8.00000e-02,
1.6099999e-05,2.40000e-01,
1.6200000e-05,2.40000e-01,
1.6299999e-05,4.40000e-01,
1.6399999e-05,4.40000e-01,
1.6499998e-05,6.80000e-01,
1.6599999e-05,6.80000e-01,
1.6700000e-05,8.80000e-01,
1.6799999e-05,8.80000e-01,
1.6900000e-05,1.04000e+00,
1.6999998e-05,1.04000e+00,
1.7099999e-05,1.24000e+00,
1.7199998e-05,1.28000e+00,
1.7299999e-05,1.40000e+00,
1.7400000e-05,1.44000e+00,
1.7499999e-05,1.52000e+00,
1.7599999e-05,1.52000e+00,
1.7699998e-05,1.60000e+00,
1.7799999e-05,1.60000e+00,
1.7899998e-05,1.64000e+00,
1.7999999e-05,1.68000e+00,
1.8100000e-05,1.60000e+00,
1.8199999e-05,1.72000e+00,
1.8299999e-05,1.84000e+00,
1.8399998e-05,1.76000e+00,
1.8499999e-05,1.52000e+00,
1.8600000e-05,1.52000e+00,
1.8699999e-05,1.72000e+00,
1.8799999e-05,1.68000e+00,
1.8899998e-05,1.60000e+00,
1.8999999e-05,1.72000e+00,
1.9099998e-05,1.64000e+00,
1.9199999e-05,1.60000e+00,
1.9300000e-05,1.68000e+00,
1.9399999e-05,1.68000e+00,
1.9499999e-05,1.68000e+00,
1.9599998e-05,1.64000e+00,
1.9699999e-05,1.72000e+00,
1.9799998e-05,1.72000e+00,
1.9899999e-05,1.52000e+00,
1.9999999e-05,1.52000e+00,
2.0099998e-05,1.36000e+00,
2.0199999e-05,1.32000e+00,
2.0299998e-05,1.12000e+00,
2.0399999e-05,1.12000e+00,
2.0500000e-05,9.20000e-01,
2.0599999e-05,9.20000e-01,
