X,CH1,
Second,Volt,
-1.4599999e-02,2.00000e+00,
-1.4500000e-02,1.92000e+00,
-1.4400000e-02,1.92000e+00,
-1.4299999e-02,2.00000e+00,
-1.4199999e-02,1.92000e+00,
-1.4099999e-02,2.48000e+00,
-1.4000000e-02,2.48000e+00,
-1.3900000e-02,2.40000e+00,
-1.3800000e-02,2.40000e+00,
-1.3699999e-02,2.48000e+00,
-1.3599999e-02,2.40000e+00,
-1.3499999e-02,2.48000e+00,
-1.3400000e-02,2.32000e+00,
-1.3300000e-02,2.88000e+00,
-1.3200000e-02,2.88000e+00,
-1.3099999e-02,2.96000e+00,
-1.2999999e-02,2.88000e+00,
-1.2900000e-02,2.96000e+00,
-1.2800000e-02,2.96000e+00,
-1.2700000e-02,2.88000e+00,
-1.2599999e-02,2.88000e+00,
-1.2499999e-02,2.96000e+00,
-1.2399999e-02,2.88000e+00,
-1.2300000e-02,3.28000e+00,
-1.2200000e-02,3.20000e+00,
-1.2100000e-02,3.28000e+00,
-1.2000000e-02,3.28000e+00,
-1.1899999e-02,3.12000e+00,
-1.1800000e-02,3.20000e+00,
-1.1700000e-02,3.28000e+00,
-1.1600000e-02,3.12000e+00,
-1.1500000e-02,3.44000e+00,
-1.1400000e-02,3.36000e+00,
-1.1299999e-02,3.52000e+00,
-1.1200000e-02,3.36000e+00,
-1.1100000e-02,3.44000e+00,
-1.1000000e-02,3.36000e+00,
-1.0900000e-02,3.44000e+00,
-1.0800000e-02,3.28000e+00,
-1.0700000e-02,3.44000e+00,
-1.0600000e-02,3.36000e+00,
-1.0500000e-02,3.44000e+00,
-1.0400000e-02,3.44000e+00,
-1.0300000e-02,3.36000e+00,
-1.0199999e-02,3.36000e+00,
-1.0100000e-02,3.52000e+00,
-9.9999998e-03,3.36000e+00,
-9.8999999e-03,3.36000e+00,
-9.8000001e-03,3.36000e+00,
-9.7000003e-03,3.20000e+00,
-9.5999995e-03,3.36000e+00,
-9.4999997e-03,3.20000e+00,
-9.3999999e-03,3.20000e+00,
-9.3000000e-03,3.28000e+00,
-9.2000002e-03,3.20000e+00,
-9.1000004e-03,3.12000e+00,
-8.9999996e-03,3.20000e+00,
-8.8999998e-03,3.12000e+00,
-8.8000000e-03,3.20000e+00,
-8.7000001e-03,2.88000e+00,
-8.6000003e-03,3.04000e+00,
-8.4999995e-03,2.88000e+00,
-8.3999997e-03,3.04000e+00,
