X,CH1,
Second,Volt,
-3.2799999e-05,3.20000e+00,
-3.2399999e-05,3.28000e+00,
-3.2000000e-05,3.28000e+00,
-3.1599997e-05,3.12000e+00,
-3.1199997e-05,3.12000e+00,
-3.0799998e-05,3.28000e+00,
-3.0399999e-05,3.28000e+00,
-2.9999997e-05,3.20000e+00,
-2.9599998e-05,3.28000e+00,
-2.9199999e-05,3.12000e+00,
-2.8799999e-05,3.12000e+00,
-2.8399998e-05,3.36000e+00,
-2.7999999e-05,3.28000e+00,
-2.7599999e-05,3.20000e+00,
-2.7199998e-05,3.12000e+00,
-2.6799999e-05,3.28000e+00,
-2.6399999e-05,3.28000e+00,
-2.5999998e-05,2.96000e+00,
-2.5599998e-05,2.88000e+00,
-2.5199999e-05,2.08000e+00,
-2.4799998e-05,1.92000e+00,
-2.4399998e-05,1.28000e+00,
-2.3999999e-05,1.28000e+00,
-2.3599998e-05,5.60000e-01,
-2.3199998e-05,3.20000e-01,
-2.2799999e-05,-8.00000e-02,
-2.2400000e-05,0.00000e+00,
-2.1999998e-05,-8.00000e-02,
-2.1599999e-05,-8.00000e-02,
-2.1200000e-05,0.00000e+00,
-2.0799998e-05,-8.00000e-02,
-2.0399999e-05,-8.00000e-02,
-1.9999999e-05,-8.00000e-02,
-1.9599998e-05,0.00000e+00,
-1.9199999e-05,-1.60000e-01,
-1.8799999e-05,0.00000e+00,
-1.8399998e-05,-8.00000e-02,
-1.7999999e-05,0.00000e+00,
-1.7599999e-05,-8.00000e-02,
-1.7199998e-05,0.00000e+00,
-1.6799999e-05,-8.00000e-02,
-1.6399999e-05,-8.00000e-02,
-1.6000000e-05,0.00000e+00,
-1.5599999e-05,-1.60000e-01,
-1.5199999e-05,0.00000e+00,
-1.4799999e-05,-1.60000e-01,
-1.4400000e-05,-8.00000e-02,
-1.3999999e-05,0.00000e+00,
-1.3599999e-05,0.00000e+00,
-1.3200000e-05,-8.00000e-02,
-1.2799999e-05,-8.00000e-02,
-1.2399999e-05,0.00000e+00,
-1.2000000e-05,0.00000e+00,
-1.1599999e-05,-8.00000e-02,
-1.1200000e-05,-1.60000e-01,
-1.0799999e-05,0.00000e+00,
-1.0399999e-05,-8.00000e-02,
-9.9999997e-06,0.00000e+00,
-9.5999994e-06,-8.00000e-02,
-9.1999991e-06,0.00000e+00,
-8.7999997e-06,-8.00000e-02,
-8.3999994e-06,0.00000e+00,
-8.0000000e-06,-8.00000e-02,
-7.5999997e-06,0.00000e+00,
-7.1999998e-06,0.00000e+00,
-6.7999995e-06,-2.40000e-01,
-6.3999996e-06,-8.00000e-02,
-5.9999998e-06,8.00000e-02,
-5.5999999e-06,-8.00000e-02,
-5.1999996e-06,0.00000e+00,
-4.7999997e-06,-8.00000e-02,
-4.3999999e-06,-8.00000e-02,
-4.0000000e-06,-8.00000e-02,
-3.5999999e-06,0.00000e+00,
-3.1999998e-06,-8.00000e-02,
-2.7999999e-06,0.00000e+00,
-2.3999999e-06,0.00000e+00,
-2.0000000e-06,-8.00000e-02,
-1.5999999e-06,0.00000e+00,
-1.1999999e-06,-8.00000e-02,
-7.9999995e-07,-8.00000e-02,
-3.9999998e-07,0.00000e+00,
0.0000000e+00,1.60000e-01,
3.9999998e-07,7.20000e-01,
7.9999995e-07,9.60000e-01,
1.1999999e-06,1.60000e+00,
1.5999999e-06,1.76000e+00,
2.0000000e-06,2.48000e+00,
2.3999999e-06,2.56000e+00,
2.7999999e-06,3.12000e+00,
3.1999998e-06,3.12000e+00,
3.5999999e-06,3.28000e+00,
4.0000000e-06,3.28000e+00,
4.3999999e-06,3.12000e+00,
4.7999997e-06,3.20000e+00,
5.1999996e-06,3.28000e+00,
5.5999999e-06,3.28000e+00,
5.9999998e-06,3.20000e+00,
6.3999996e-06,3.28000e+00,
6.7999995e-06,3.20000e+00,
7.1999998e-06,3.28000e+00,
7.5999997e-06,3.12000e+00,
8.0000000e-06,3.28000e+00,
8.3999994e-06,3.12000e+00,
8.7999997e-06,3.28000e+00,
9.1999991e-06,3.12000e+00,
9.5999994e-06,3.28000e+00,
9.9999997e-06,3.20000e+00,
1.0399999e-05,3.20000e+00,
1.0799999e-05,3.28000e+00,
1.1200000e-05,3.20000e+00,
1.1599999e-05,3.28000e+00,
1.2000000e-05,3.28000e+00,
1.2399999e-05,3.20000e+00,
1.2799999e-05,3.12000e+00,
1.3200000e-05,3.28000e+00,
1.3599999e-05,3.28000e+00,
1.3999999e-05,3.12000e+00,
1.4400000e-05,3.28000e+00,
1.4799999e-05,3.20000e+00,
1.5199999e-05,3.28000e+00,
1.5599999e-05,3.20000e+00,
1.6000000e-05,3.36000e+00,
1.6399999e-05,3.12000e+00,
1.6799999e-05,3.28000e+00,
1.7199998e-05,3.12000e+00,
1.7599999e-05,3.28000e+00,
1.7999999e-05,3.12000e+00,
1.8399998e-05,3.20000e+00,
1.8799999e-05,3.28000e+00,
1.9199999e-05,3.28000e+00,
1.9599998e-05,3.12000e+00,
1.9999999e-05,3.28000e+00,
2.0399999e-05,3.12000e+00,
2.0799998e-05,3.28000e+00,
2.1200000e-05,3.12000e+00,
2.1599999e-05,3.28000e+00,
2.1999998e-05,3.12000e+00,
2.2400000e-05,3.28000e+00,
2.2799999e-05,3.20000e+00,
2.3199998e-05,3.28000e+00,
2.3599998e-05,3.20000e+00,
2.3999999e-05,3.12000e+00,
2.4399998e-05,3.28000e+00,
2.4799998e-05,3.28000e+00,
2.5199999e-05,2.96000e+00,
2.5599998e-05,2.96000e+00,
2.5999998e-05,2.08000e+00,
2.6399999e-05,2.00000e+00,
2.6799999e-05,1.28000e+00,
2.7199998e-05,1.20000e+00,
2.7599999e-05,5.60000e-01,
2.7999999e-05,4.00000e-01,
2.8399998e-05,-8.00000e-02,
2.8799999e-05,-8.00000e-02,
2.9199999e-05,0.00000e+00,
2.9599998e-05,-8.00000e-02,
2.9999997e-05,-8.00000e-02,
3.0399999e-05,-8.00000e-02,
3.0799998e-05,0.00000e+00,
3.1199997e-05,-8.00000e-02,
3.1599997e-05,-8.00000e-02,
3.2000000e-05,-8.00000e-02,
3.2399999e-05,-8.00000e-02,
3.2799999e-05,-8.00000e-02,
3.3199998e-05,0.00000e+00,
3.3599998e-05,0.00000e+00,
